LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN (kW-hr/m^2/day)
63.5,-145.5,2024,10,20,-999.0
63.5,-145.0,2024,10,20,-999.0
63.5,-144.5,2024,10,20,-999.0
63.5,-144.0,2024,10,20,-999.0
64.0,-149.5,2024,10,20,-999.0
64.0,-149.0,2024,10,20,0.44
64.0,-148.5,2024,10,20,-999.0
64.0,-148.0,2024,10,20,0.44
64.0,-147.5,2024,10,20,-999.0
64.0,-147.0,2024,10,20,0.44
64.0,-146.5,2024,10,20,-999.0
64.0,-146.0,2024,10,20,0.47
64.0,-145.5,2024,10,20,-999.0
64.0,-145.0,2024,10,20,0.47
64.0,-144.5,2024,10,20,-999.0
64.0,-144.0,2024,10,20,0.72
64.5,-149.5,2024,10,20,-999.0
64.5,-149.0,2024,10,20,-999.0
64.5,-148.5,2024,10,20,-999.0
64.5,-148.0,2024,10,20,-999.0
64.5,-147.5,2024,10,20,-999.0
64.5,-147.0,2024,10,20,-999.0
64.5,-146.5,2024,10,20,-999.0
64.5,-146.0,2024,10,20,-999.0
64.5,-145.5,2024,10,20,-999.0
64.5,-145.0,2024,10,20,-999.0
64.5,-144.5,2024,10,20,-999.0
64.5,-144.0,2024,10,20,-999.0
65.0,-149.5,2024,10,20,-999.0
65.0,-149.0,2024,10,20,0.39
65.0,-148.5,2024,10,20,-999.0
65.0,-148.0,2024,10,20,0.36
65.0,-147.5,2024,10,20,-999.0
65.0,-147.0,2024,10,20,0.36
65.0,-146.5,2024,10,20,-999.0
65.0,-146.0,2024,10,20,0.45
65.0,-145.5,2024,10,20,-999.0
65.0,-145.0,2024,10,20,0.45
65.0,-144.5,2024,10,20,-999.0
65.0,-144.0,2024,10,20,0.42
65.5,-149.5,2024,10,20,-999.0
65.5,-149.0,2024,10,20,-999.0
65.5,-148.5,2024,10,20,-999.0
65.5,-148.0,2024,10,20,-999.0
65.5,-147.5,2024,10,20,-999.0
65.5,-147.0,2024,10,20,-999.0
65.5,-146.5,2024,10,20,-999.0
65.5,-146.0,2024,10,20,-999.0
65.5,-145.5,2024,10,20,-999.0
65.5,-145.0,2024,10,20,-999.0
65.5,-144.5,2024,10,20,-999.0
65.5,-144.0,2024,10,20,-999.0
63.5,-149.5,2024,10,21,-999.0
63.5,-149.0,2024,10,21,-999.0
63.5,-148.5,2024,10,21,-999.0
63.5,-148.0,2024,10,21,-999.0
63.5,-147.5,2024,10,21,-999.0
63.5,-147.0,2024,10,21,-999.0
63.5,-146.5,2024,10,21,-999.0
63.5,-146.0,2024,10,21,-999.0
63.5,-145.5,2024,10,21,-999.0
63.5,-145.0,2024,10,21,-999.0
63.5,-144.5,2024,10,21,-999.0
63.5,-144.0,2024,10,21,-999.0
64.0,-149.5,2024,10,21,-999.0
64.0,-149.0,2024,10,21,0.13
64.0,-148.5,2024,10,21,-999.0
64.0,-148.0,2024,10,21,0.33
64.0,-147.5,2024,10,21,-999.0
64.0,-147.0,2024,10,21,0.33
64.0,-146.5,2024,10,21,-999.0
64.0,-146.0,2024,10,21,0.44
64.0,-145.5,2024,10,21,-999.0
64.0,-145.0,2024,10,21,0.44
64.0,-144.5,2024,10,21,-999.0
64.0,-144.0,2024,10,21,0.45
64.5,-149.5,2024,10,21,-999.0
64.5,-149.0,2024,10,21,-999.0
64.5,-148.5,2024,10,21,-999.0
64.5,-148.0,2024,10,21,-999.0
64.5,-147.5,2024,10,21,-999.0
64.5,-147.0,2024,10,21,-999.0
64.5,-146.5,2024,10,21,-999.0
64.5,-146.0,2024,10,21,-999.0
64.5,-145.5,2024,10,21,-999.0
64.5,-145.0,2024,10,21,-999.0
64.5,-144.5,2024,10,21,-999.0
64.5,-144.0,2024,10,21,-999.0
65.0,-149.5,2024,10,21,-999.0
65.0,-149.0,2024,10,21,0.14
65.0,-148.5,2024,10,21,-999.0
65.0,-148.0,2024,10,21,0.1
65.0,-147.5,2024,10,21,-999.0
65.0,-147.0,2024,10,21,0.1
65.0,-146.5,2024,10,21,-999.0
65.0,-146.0,2024,10,21,0.39
65.0,-145.5,2024,10,21,-999.0
65.0,-145.0,2024,10,21,0.39
65.0,-144.5,2024,10,21,-999.0
65.0,-144.0,2024,10,21,0.43
65.5,-149.5,2024,10,21,-999.0
65.5,-149.0,2024,10,21,-999.0
65.5,-148.5,2024,10,21,-999.0
65.5,-148.0,2024,10,21,-999.0
65.5,-147.5,2024,10,21,-999.0
65.5,-147.0,2024,10,21,-999.0
65.5,-146.5,2024,10,21,-999.0
65.5,-146.0,2024,10,21,-999.0
65.5,-145.5,2024,10,21,-999.0
65.5,-145.0,2024,10,21,-999.0
65.5,-144.5,2024,10,21,-999.0
65.5,-144.0,2024,10,21,-999.0
63.5,-149.5,2024,10,22,-999.0
63.5,-149.0,2024,10,22,-999.0
63.5,-148.5,2024,10,22,-999.0
63.5,-148.0,2024,10,22,-999.0
63.5,-147.5,2024,10,22,-999.0
63.5,-147.0,2024,10,22,-999.0
63.5,-146.5,2024,10,22,-999.0
63.5,-146.0,2024,10,22,-999.0
63.5,-145.5,2024,10,22,-999.0
63.5,-145.0,2024,10,22,-999.0
63.5,-144.5,2024,10,22,-999.0
63.5,-144.0,2024,10,22,-999.0
64.0,-149.5,2024,10,22,-999.0
64.0,-149.0,2024,10,22,0.26
64.0,-148.5,2024,10,22,-999.0
64.0,-148.0,2024,10,22,0.2
64.0,-147.5,2024,10,22,-999.0
64.0,-147.0,2024,10,22,0.2
64.0,-146.5,2024,10,22,-999.0
64.0,-146.0,2024,10,22,0.27
64.0,-145.5,2024,10,22,-999.0
64.0,-145.0,2024,10,22,0.27
64.0,-144.5,2024,10,22,-999.0
64.0,-144.0,2024,10,22,0.52
64.5,-149.5,2024,10,22,-999.0
64.5,-149.0,2024,10,22,-999.0
64.5,-148.5,2024,10,22,-999.0
64.5,-148.0,2024,10,22,-999.0
64.5,-147.5,2024,10,22,-999.0
64.5,-147.0,2024,10,22,-999.0
64.5,-146.5,2024,10,22,-999.0
64.5,-146.0,2024,10,22,-999.0
64.5,-145.5,2024,10,22,-999.0
64.5,-145.0,2024,10,22,-999.0
64.5,-144.5,2024,10,22,-999.0
64.5,-144.0,2024,10,22,-999.0
65.0,-149.5,2024,10,22,-999.0
65.0,-149.0,2024,10,22,0.3
65.0,-148.5,2024,10,22,-999.0
65.0,-148.0,2024,10,22,0.2
65.0,-147.5,2024,10,22,-999.0
65.0,-147.0,2024,10,22,0.2
65.0,-146.5,2024,10,22,-999.0
65.0,-146.0,2024,10,22,0.26
65.0,-145.5,2024,10,22,-999.0
65.0,-145.0,2024,10,22,0.26
65.0,-144.5,2024,10,22,-999.0
65.0,-144.0,2024,10,22,0.3
65.5,-149.5,2024,10,22,-999.0
65.5,-149.0,2024,10,22,-999.0
65.5,-148.5,2024,10,22,-999.0
65.5,-148.0,2024,10,22,-999.0
65.5,-147.5,2024,10,22,-999.0
65.5,-147.0,2024,10,22,-999.0
65.5,-146.5,2024,10,22,-999.0
65.5,-146.0,2024,10,22,-999.0
65.5,-145.5,2024,10,22,-999.0
65.5,-145.0,2024,10,22,-999.0
65.5,-144.5,2024,10,22,-999.0
65.5,-144.0,2024,10,22,-999.0
63.5,-149.5,2024,10,23,-999.0
63.5,-149.0,2024,10,23,-999.0
63.5,-148.5,2024,10,23,-999.0
63.5,-148.0,2024,10,23,-999.0
63.5,-147.5,2024,10,23,-999.0
63.5,-147.0,2024,10,23,-999.0
63.5,-146.5,2024,10,23,-999.0
63.5,-146.0,2024,10,23,-999.0
63.5,-145.5,2024,10,23,-999.0
63.5,-145.0,2024,10,23,-999.0
63.5,-144.5,2024,10,23,-999.0
63.5,-144.0,2024,10,23,-999.0
64.0,-149.5,2024,10,23,-999.0
64.0,-149.0,2024,10,23,0.37
64.0,-148.5,2024,10,23,-999.0
64.0,-148.0,2024,10,23,0.33
64.0,-147.5,2024,10,23,-999.0
64.0,-147.0,2024,10,23,0.33
64.0,-146.5,2024,10,23,-999.0
64.0,-146.0,2024,10,23,0.32
64.0,-145.5,2024,10,23,-999.0
64.0,-145.0,2024,10,23,0.32
64.0,-144.5,2024,10,23,-999.0
64.0,-144.0,2024,10,23,0.55
64.5,-149.5,2024,10,23,-999.0
64.5,-149.0,2024,10,23,-999.0
64.5,-148.5,2024,10,23,-999.0
64.5,-148.0,2024,10,23,-999.0
64.5,-147.5,2024,10,23,-999.0
64.5,-147.0,2024,10,23,-999.0
64.5,-146.5,2024,10,23,-999.0
64.5,-146.0,2024,10,23,-999.0
64.5,-145.5,2024,10,23,-999.0
64.5,-145.0,2024,10,23,-999.0
64.5,-144.5,2024,10,23,-999.0
64.5,-144.0,2024,10,23,-999.0
65.0,-149.5,2024,10,23,-999.0
65.0,-149.0,2024,10,23,0.31
65.0,-148.5,2024,10,23,-999.0
65.0,-148.0,2024,10,23,0.28
65.0,-147.5,2024,10,23,-999.0
65.0,-147.0,2024,10,23,0.28
65.0,-146.5,2024,10,23,-999.0
65.0,-146.0,2024,10,23,0.4
65.0,-145.5,2024,10,23,-999.0
65.0,-145.0,2024,10,23,0.4
65.0,-144.5,2024,10,23,-999.0
65.0,-144.0,2024,10,23,0.42
65.5,-149.5,2024,10,23,-999.0
65.5,-149.0,2024,10,23,-999.0
65.5,-148.5,2024,10,23,-999.0
65.5,-148.0,2024,10,23,-999.0
65.5,-147.5,2024,10,23,-999.0
65.5,-147.0,2024,10,23,-999.0
65.5,-146.5,2024,10,23,-999.0
65.5,-146.0,2024,10,23,-999.0
65.5,-145.5,2024,10,23,-999.0
65.5,-145.0,2024,10,23,-999.0
65.5,-144.5,2024,10,23,-999.0
65.5,-144.0,2024,10,23,-999.0
63.5,-149.5,2024,10,24,-999.0
63.5,-149.0,2024,10,24,-999.0
63.5,-148.5,2024,10,24,-999.0
63.5,-148.0,2024,10,24,-999.0
63.5,-147.5,2024,10,24,-999.0
63.5,-147.0,2024,10,24,-999.0
63.5,-146.5,2024,10,24,-999.0
63.5,-146.0,2024,10,24,-999.0
63.5,-145.5,2024,10,24,-999.0
63.5,-145.0,2024,10,24,-999.0
63.5,-144.5,2024,10,24,-999.0
63.5,-144.0,2024,10,24,-999.0
64.0,-149.5,2024,10,24,-999.0
64.0,-149.0,2024,10,24,0.51
64.0,-148.5,2024,10,24,-999.0
64.0,-148.0,2024,10,24,0.46
64.0,-147.5,2024,10,24,-999.0
64.0,-147.0,2024,10,24,0.46
64.0,-146.5,2024,10,24,-999.0
64.0,-146.0,2024,10,24,0.41
64.0,-145.5,2024,10,24,-999.0
64.0,-145.0,2024,10,24,0.41
64.0,-144.5,2024,10,24,-999.0
64.0,-144.0,2024,10,24,0.59
64.5,-149.5,2024,10,24,-999.0
64.5,-149.0,2024,10,24,-999.0
64.5,-148.5,2024,10,24,-999.0
64.5,-148.0,2024,10,24,-999.0
64.5,-147.5,2024,10,24,-999.0
64.5,-147.0,2024,10,24,-999.0
64.5,-146.5,2024,10,24,-999.0
64.5,-146.0,2024,10,24,-999.0
64.5,-145.5,2024,10,24,-999.0
64.5,-145.0,2024,10,24,-999.0
64.5,-144.5,2024,10,24,-999.0
64.5,-144.0,2024,10,24,-999.0
65.0,-149.5,2024,10,24,-999.0
65.0,-149.0,2024,10,24,0.4
65.0,-148.5,2024,10,24,-999.0
65.0,-148.0,2024,10,24,0.29
65.0,-147.5,2024,10,24,-999.0
65.0,-147.0,2024,10,24,0.29
65.0,-146.5,2024,10,24,-999.0
65.0,-146.0,2024,10,24,0.32
65.0,-145.5,2024,10,24,-999.0
65.0,-145.0,2024,10,24,0.32
65.0,-144.5,2024,10,24,-999.0
65.0,-144.0,2024,10,24,0.38
65.5,-149.5,2024,10,24,-999.0
65.5,-149.0,2024,10,24,-999.0
65.5,-148.5,2024,10,24,-999.0
65.5,-148.0,2024,10,24,-999.0
65.5,-147.5,2024,10,24,-999.0
65.5,-147.0,2024,10,24,-999.0
65.5,-146.5,2024,10,24,-999.0
65.5,-146.0,2024,10,24,-999.0
65.5,-145.5,2024,10,24,-999.0
65.5,-145.0,2024,10,24,-999.0
65.5,-144.5,2024,10,24,-999.0
65.5,-144.0,2024,10,24,-999.0
63.5,-149.5,2024,10,25,-999.0
63.5,-149.0,2024,10,25,-999.0
63.5,-148.5,2024,10,25,-999.0
63.5,-148.0,2024,10,25,-999.0
63.5,-147.5,2024,10,25,-999.0
63.5,-147.0,2024,10,25,-999.0
63.5,-146.5,2024,10,25,-999.0
63.5,-146.0,2024,10,25,-999.0
63.5,-145.5,2024,10,25,-999.0
63.5,-145.0,2024,10,25,-999.0
63.5,-144.5,2024,10,25,-999.0
63.5,-144.0,2024,10,25,-999.0
64.0,-149.5,2024,10,25,-999.0
64.0,-149.0,2024,10,25,0.59
64.0,-148.5,2024,10,25,-999.0
64.0,-148.0,2024,10,25,0.67
64.0,-147.5,2024,10,25,-999.0
64.0,-147.0,2024,10,25,0.67
64.0,-146.5,2024,10,25,-999.0
64.0,-146.0,2024,10,25,0.6
64.0,-145.5,2024,10,25,-999.0
64.0,-145.0,2024,10,25,0.6
64.0,-144.5,2024,10,25,-999.0
64.0,-144.0,2024,10,25,0.76
64.5,-149.5,2024,10,25,-999.0
64.5,-149.0,2024,10,25,-999.0
64.5,-148.5,2024,10,25,-999.0
64.5,-148.0,2024,10,25,-999.0
64.5,-147.5,2024,10,25,-999.0
64.5,-147.0,2024,10,25,-999.0
64.5,-146.5,2024,10,25,-999.0
64.5,-146.0,2024,10,25,-999.0
64.5,-145.5,2024,10,25,-999.0
64.5,-145.0,2024,10,25,-999.0
64.5,-144.5,2024,10,25,-999.0
64.5,-144.0,2024,10,25,-999.0
65.0,-149.5,2024,10,25,-999.0
65.0,-149.0,2024,10,25,0.67
65.0,-148.5,2024,10,25,-999.0
65.0,-148.0,2024,10,25,0.47
65.0,-147.5,2024,10,25,-999.0
65.0,-147.0,2024,10,25,0.47
65.0,-146.5,2024,10,25,-999.0
65.0,-146.0,2024,10,25,0.53
65.0,-145.5,2024,10,25,-999.0
65.0,-145.0,2024,10,25,0.53
65.0,-144.5,2024,10,25,-999.0
65.0,-144.0,2024,10,25,0.63
65.5,-149.5,2024,10,25,-999.0
65.5,-149.0,2024,10,25,-999.0
65.5,-148.5,2024,10,25,-999.0
65.5,-148.0,2024,10,25,-999.0
65.5,-147.5,2024,10,25,-999.0
65.5,-147.0,2024,10,25,-999.0
65.5,-146.5,2024,10,25,-999.0
65.5,-146.0,2024,10,25,-999.0
65.5,-145.5,2024,10,25,-999.0
65.5,-145.0,2024,10,25,-999.0
65.5,-144.5,2024,10,25,-999.0
65.5,-144.0,2024,10,25,-999.0
63.5,-149.5,2024,10,26,-999.0
63.5,-149.0,2024,10,26,-999.0
63.5,-148.5,2024,10,26,-999.0
63.5,-148.0,2024,10,26,-999.0
63.5,-147.5,2024,10,26,-999.0
63.5,-147.0,2024,10,26,-999.0
63.5,-146.5,2024,10,26,-999.0
63.5,-146.0,2024,10,26,-999.0
63.5,-145.5,2024,10,26,-999.0
63.5,-145.0,2024,10,26,-999.0
63.5,-144.5,2024,10,26,-999.0
63.5,-144.0,2024,10,26,-999.0
64.0,-149.5,2024,10,26,-999.0
64.0,-149.0,2024,10,26,0.56
64.0,-148.5,2024,10,26,-999.0
64.0,-148.0,2024,10,26,0.58
64.0,-147.5,2024,10,26,-999.0
64.0,-147.0,2024,10,26,0.58
64.0,-146.5,2024,10,26,-999.0
64.0,-146.0,2024,10,26,0.49
64.0,-145.5,2024,10,26,-999.0
64.0,-145.0,2024,10,26,0.49
64.0,-144.5,2024,10,26,-999.0
64.0,-144.0,2024,10,26,0.37
64.5,-149.5,2024,10,26,-999.0
64.5,-149.0,2024,10,26,-999.0
64.5,-148.5,2024,10,26,-999.0
64.5,-148.0,2024,10,26,-999.0
64.5,-147.5,2024,10,26,-999.0
64.5,-147.0,2024,10,26,-999.0
64.5,-146.5,2024,10,26,-999.0
64.5,-146.0,2024,10,26,-999.0
64.5,-145.5,2024,10,26,-999.0
64.5,-145.0,2024,10,26,-999.0
64.5,-144.5,2024,10,26,-999.0
64.5,-144.0,2024,10,26,-999.0
65.0,-149.5,2024,10,26,-999.0
65.0,-149.0,2024,10,26,0.54
65.0,-148.5,2024,10,26,-999.0
65.0,-148.0,2024,10,26,0.38
65.0,-147.5,2024,10,26,-999.0
65.0,-147.0,2024,10,26,0.38
65.0,-146.5,2024,10,26,-999.0
65.0,-146.0,2024,10,26,0.34
65.0,-145.5,2024,10,26,-999.0
65.0,-145.0,2024,10,26,0.34
65.0,-144.5,2024,10,26,-999.0
65.0,-144.0,2024,10,26,0.39
65.5,-149.5,2024,10,26,-999.0
65.5,-149.0,2024,10,26,-999.0
65.5,-148.5,2024,10,26,-999.0
65.5,-148.0,2024,10,26,-999.0
65.5,-147.5,2024,10,26,-999.0
65.5,-147.0,2024,10,26,-999.0
65.5,-146.5,2024,10,26,-999.0
65.5,-146.0,2024,10,26,-999.0
65.5,-145.5,2024,10,26,-999.0
65.5,-145.0,2024,10,26,-999.0
65.5,-144.5,2024,10,26,-999.0
65.5,-144.0,2024,10,26,-999.0
63.5,-149.5,2024,10,27,-999.0
63.5,-149.0,2024,10,27,-999.0
63.5,-148.5,2024,10,27,-999.0
63.5,-148.0,2024,10,27,-999.0
63.5,-147.5,2024,10,27,-999.0
63.5,-147.0,2024,10,27,-999.0
63.5,-146.5,2024,10,27,-999.0
63.5,-146.0,2024,10,27,-999.0
63.5,-145.5,2024,10,27,-999.0
63.5,-145.0,2024,10,27,-999.0
63.5,-144.5,2024,10,27,-999.0
63.5,-144.0,2024,10,27,-999.0
64.0,-149.5,2024,10,27,-999.0
64.0,-149.0,2024,10,27,0.66
64.0,-148.5,2024,10,27,-999.0
64.0,-148.0,2024,10,27,0.6
64.0,-147.5,2024,10,27,-999.0
64.0,-147.0,2024,10,27,0.6
64.0,-146.5,2024,10,27,-999.0
64.0,-146.0,2024,10,27,0.48
64.0,-145.5,2024,10,27,-999.0
64.0,-145.0,2024,10,27,0.48
64.0,-144.5,2024,10,27,-999.0
64.0,-144.0,2024,10,27,0.61
64.5,-149.5,2024,10,27,-999.0
64.5,-149.0,2024,10,27,-999.0
64.5,-148.5,2024,10,27,-999.0
64.5,-148.0,2024,10,27,-999.0
64.5,-147.5,2024,10,27,-999.0
64.5,-147.0,2024,10,27,-999.0
64.5,-146.5,2024,10,27,-999.0
64.5,-146.0,2024,10,27,-999.0
64.5,-145.5,2024,10,27,-999.0
64.5,-145.0,2024,10,27,-999.0
64.5,-144.5,2024,10,27,-999.0
64.5,-144.0,2024,10,27,-999.0
65.0,-149.5,2024,10,27,-999.0
65.0,-149.0,2024,10,27,0.57
65.0,-148.5,2024,10,27,-999.0
65.0,-148.0,2024,10,27,0.38
65.0,-147.5,2024,10,27,-999.0
65.0,-147.0,2024,10,27,0.38
65.0,-146.5,2024,10,27,-999.0
65.0,-146.0,2024,10,27,0.32
65.0,-145.5,2024,10,27,-999.0
65.0,-145.0,2024,10,27,0.32
65.0,-144.5,2024,10,27,-999.0
65.0,-144.0,2024,10,27,0.41
65.5,-149.5,2024,10,27,-999.0
65.5,-149.0,2024,10,27,-999.0
65.5,-148.5,2024,10,27,-999.0
65.5,-148.0,2024,10,27,-999.0
65.5,-147.5,2024,10,27,-999.0
65.5,-147.0,2024,10,27,-999.0
65.5,-146.5,2024,10,27,-999.0
65.5,-146.0,2024,10,27,-999.0
65.5,-145.5,2024,10,27,-999.0
65.5,-145.0,2024,10,27,-999.0
65.5,-144.5,2024,10,27,-999.0
65.5,-144.0,2024,10,27,-999.0
63.5,-149.5,2024,10,28,-999.0
63.5,-149.0,2024,10,28,-999.0
63.5,-148.5,2024,10,28,-999.0
63.5,-148.0,2024,10,28,-999.0
63.5,-147.5,2024,10,28,-999.0
63.5,-147.0,2024,10,28,-999.0
63.5,-146.5,2024,10,28,-999.0
63.5,-146.0,2024,10,28,-999.0
63.5,-145.5,2024,10,28,-999.0
63.5,-145.0,2024,10,28,-999.0
63.5,-144.5,2024,10,28,-999.0
63.5,-144.0,2024,10,28,-999.0
64.0,-149.5,2024,10,28,-999.0
64.0,-149.0,2024,10,28,0.23
64.0,-148.5,2024,10,28,-999.0
64.0,-148.0,2024,10,28,0.22
64.0,-147.5,2024,10,28,-999.0
64.0,-147.0,2024,10,28,0.22
64.0,-146.5,2024,10,28,-999.0
64.0,-146.0,2024,10,28,0.21
64.0,-145.5,2024,10,28,-999.0
64.0,-145.0,2024,10,28,0.21
64.0,-144.5,2024,10,28,-999.0
64.0,-144.0,2024,10,28,0.26
64.5,-149.5,2024,10,28,-999.0
64.5,-149.0,2024,10,28,-999.0
64.5,-148.5,2024,10,28,-999.0
64.5,-148.0,2024,10,28,-999.0
64.5,-147.5,2024,10,28,-999.0
64.5,-147.0,2024,10,28,-999.0
64.5,-146.5,2024,10,28,-999.0
64.5,-146.0,2024,10,28,-999.0
64.5,-145.5,2024,10,28,-999.0
64.5,-145.0,2024,10,28,-999.0
64.5,-144.5,2024,10,28,-999.0
64.5,-144.0,2024,10,28,-999.0
65.0,-149.5,2024,10,28,-999.0
65.0,-149.0,2024,10,28,0.26
65.0,-148.5,2024,10,28,-999.0
65.0,-148.0,2024,10,28,0.21
65.0,-147.5,2024,10,28,-999.0
65.0,-147.0,2024,10,28,0.21
65.0,-146.5,2024,10,28,-999.0
65.0,-146.0,2024,10,28,0.18
65.0,-145.5,2024,10,28,-999.0
65.0,-145.0,2024,10,28,0.18
65.0,-144.5,2024,10,28,-999.0
65.0,-144.0,2024,10,28,0.24
65.5,-149.5,2024,10,28,-999.0
65.5,-149.0,2024,10,28,-999.0
65.5,-148.5,2024,10,28,-999.0
65.5,-148.0,2024,10,28,-999.0
65.5,-147.5,2024,10,28,-999.0
65.5,-147.0,2024,10,28,-999.0
65.5,-146.5,2024,10,28,-999.0
65.5,-146.0,2024,10,28,-999.0
65.5,-145.5,2024,10,28,-999.0
65.5,-145.0,2024,10,28,-999.0
65.5,-144.5,2024,10,28,-999.0
65.5,-144.0,2024,10,28,-999.0
63.5,-149.5,2024,10,29,-999.0
63.5,-149.0,2024,10,29,-999.0
63.5,-148.5,2024,10,29,-999.0
63.5,-148.0,2024,10,29,-999.0
63.5,-147.5,2024,10,29,-999.0
63.5,-147.0,2024,10,29,-999.0
63.5,-146.5,2024,10,29,-999.0
63.5,-146.0,2024,10,29,-999.0
63.5,-145.5,2024,10,29,-999.0
63.5,-145.0,2024,10,29,-999.0
63.5,-144.5,2024,10,29,-999.0
63.5,-144.0,2024,10,29,-999.0
64.0,-149.5,2024,10,29,-999.0
64.0,-149.0,2024,10,29,0.28
64.0,-148.5,2024,10,29,-999.0
64.0,-148.0,2024,10,29,0.22
64.0,-147.5,2024,10,29,-999.0
64.0,-147.0,2024,10,29,0.22
64.0,-146.5,2024,10,29,-999.0
64.0,-146.0,2024,10,29,0.18
64.0,-145.5,2024,10,29,-999.0
64.0,-145.0,2024,10,29,0.18
64.0,-144.5,2024,10,29,-999.0
64.0,-144.0,2024,10,29,0.19
64.5,-149.5,2024,10,29,-999.0
64.5,-149.0,2024,10,29,-999.0
64.5,-148.5,2024,10,29,-999.0
64.5,-148.0,2024,10,29,-999.0
64.5,-147.5,2024,10,29,-999.0
64.5,-147.0,2024,10,29,-999.0
64.5,-146.5,2024,10,29,-999.0
64.5,-146.0,2024,10,29,-999.0
64.5,-145.5,2024,10,29,-999.0
64.5,-145.0,2024,10,29,-999.0
64.5,-144.5,2024,10,29,-999.0
64.5,-144.0,2024,10,29,-999.0
65.0,-149.5,2024,10,29,-999.0
65.0,-149.0,2024,10,29,0.31
65.0,-148.5,2024,10,29,-999.0
65.0,-148.0,2024,10,29,0.23
65.0,-147.5,2024,10,29,-999.0
65.0,-147.0,2024,10,29,0.23
65.0,-146.5,2024,10,29,-999.0
65.0,-146.0,2024,10,29,0.2
65.0,-145.5,2024,10,29,-999.0
65.0,-145.0,2024,10,29,0.2
65.0,-144.5,2024,10,29,-999.0
65.0,-144.0,2024,10,29,0.24
65.5,-149.5,2024,10,29,-999.0
65.5,-149.0,2024,10,29,-999.0
65.5,-148.5,2024,10,29,-999.0
65.5,-148.0,2024,10,29,-999.0
65.5,-147.5,2024,10,29,-999.0
65.5,-147.0,2024,10,29,-999.0
65.5,-146.5,2024,10,29,-999.0
65.5,-146.0,2024,10,29,-999.0
65.5,-145.5,2024,10,29,-999.0
65.5,-145.0,2024,10,29,-999.0
65.5,-144.5,2024,10,29,-999.0
65.5,-144.0,2024,10,29,-999.0
63.5,-149.5,2024,10,30,-999.0
63.5,-149.0,2024,10,30,-999.0
63.5,-148.5,2024,10,30,-999.0
63.5,-148.0,2024,10,30,-999.0
63.5,-147.5,2024,10,30,-999.0
63.5,-147.0,2024,10,30,-999.0
63.5,-146.5,2024,10,30,-999.0
63.5,-146.0,2024,10,30,-999.0
63.5,-145.5,2024,10,30,-999.0
63.5,-145.0,2024,10,30,-999.0
63.5,-144.5,2024,10,30,-999.0
63.5,-144.0,2024,10,30,-999.0
64.0,-149.5,2024,10,30,-999.0
64.0,-149.0,2024,10,30,0.55
64.0,-148.5,2024,10,30,-999.0
64.0,-148.0,2024,10,30,0.54
64.0,-147.5,2024,10,30,-999.0
64.0,-147.0,2024,10,30,0.54
64.0,-146.5,2024,10,30,-999.0
64.0,-146.0,2024,10,30,0.36
64.0,-145.5,2024,10,30,-999.0
64.0,-145.0,2024,10,30,0.36
64.0,-144.5,2024,10,30,-999.0
64.0,-144.0,2024,10,30,0.26
64.5,-149.5,2024,10,30,-999.0
64.5,-149.0,2024,10,30,-999.0
64.5,-148.5,2024,10,30,-999.0
64.5,-148.0,2024,10,30,-999.0
64.5,-147.5,2024,10,30,-999.0
64.5,-147.0,2024,10,30,-999.0
64.5,-146.5,2024,10,30,-999.0
64.5,-146.0,2024,10,30,-999.0
64.5,-145.5,2024,10,30,-999.0
64.5,-145.0,2024,10,30,-999.0
64.5,-144.5,2024,10,30,-999.0
64.5,-144.0,2024,10,30,-999.0
65.0,-149.5,2024,10,30,-999.0
65.0,-149.0,2024,10,30,0.48
65.0,-148.5,2024,10,30,-999.0
65.0,-148.0,2024,10,30,0.39
65.0,-147.5,2024,10,30,-999.0
65.0,-147.0,2024,10,30,0.39
65.0,-146.5,2024,10,30,-999.0
65.0,-146.0,2024,10,30,0.26
65.0,-145.5,2024,10,30,-999.0
65.0,-145.0,2024,10,30,0.26
65.0,-144.5,2024,10,30,-999.0
65.0,-144.0,2024,10,30,0.2
65.5,-149.5,2024,10,30,-999.0
65.5,-149.0,2024,10,30,-999.0
65.5,-148.5,2024,10,30,-999.0
65.5,-148.0,2024,10,30,-999.0
65.5,-147.5,2024,10,30,-999.0
65.5,-147.0,2024,10,30,-999.0
65.5,-146.5,2024,10,30,-999.0
65.5,-146.0,2024,10,30,-999.0
65.5,-145.5,2024,10,30,-999.0
65.5,-145.0,2024,10,30,-999.0
65.5,-144.5,2024,10,30,-999.0
65.5,-144.0,2024,10,30,-999.0
63.5,-149.5,2024,10,31,-999.0
63.5,-149.0,2024,10,31,-999.0
63.5,-148.5,2024,10,31,-999.0
63.5,-148.0,2024,10,31,-999.0
63.5,-147.5,2024,10,31,-999.0
63.5,-147.0,2024,10,31,-999.0
63.5,-146.5,2024,10,31,-999.0
63.5,-146.0,2024,10,31,-999.0
63.5,-145.5,2024,10,31,-999.0
63.5,-145.0,2024,10,31,-999.0
63.5,-144.5,2024,10,31,-999.0
63.5,-144.0,2024,10,31,-999.0
64.0,-149.5,2024,10,31,-999.0
64.0,-149.0,2024,10,31,0.22
64.0,-148.5,2024,10,31,-999.0
64.0,-148.0,2024,10,31,0.29
64.0,-147.5,2024,10,31,-999.0
64.0,-147.0,2024,10,31,0.29
