latitude, longitude, year, month, day, wind Speed 
63.5,-146.25,2024,11,10,3.91
63.5,-145.625,2024,11,10,2.81
63.5,-145.0,2024,11,10,2.62
63.5,-144.375,2024,11,10,2.81
64.0,-149.375,2024,11,10,1.96
64.0,-148.75,2024,11,10,1.97
64.0,-148.125,2024,11,10,2.03
64.0,-147.5,2024,11,10,2.1
64.0,-146.875,2024,11,10,1.66
64.0,-146.25,2024,11,10,2.42
64.0,-145.625,2024,11,10,3.4
64.0,-145.0,2024,11,10,3.37
64.0,-144.375,2024,11,10,4.67
64.5,-149.375,2024,11,10,2.75
64.5,-148.75,2024,11,10,2.2
64.5,-148.125,2024,11,10,2.31
64.5,-147.5,2024,11,10,2.5
64.5,-146.875,2024,11,10,2.83
64.5,-146.25,2024,11,10,3.63
64.5,-145.625,2024,11,10,5.28
64.5,-145.0,2024,11,10,5.42
64.5,-144.375,2024,11,10,4.87
65.0,-149.375,2024,11,10,6.56
65.0,-148.75,2024,11,10,6.17
65.0,-148.125,2024,11,10,6.16
65.0,-147.5,2024,11,10,7.08
65.0,-146.875,2024,11,10,8.86
65.0,-146.25,2024,11,10,7.77
65.0,-145.625,2024,11,10,6.35
65.0,-145.0,2024,11,10,5.21
65.0,-144.375,2024,11,10,4.24
65.5,-149.375,2024,11,10,7.85
65.5,-148.75,2024,11,10,7.19
65.5,-148.125,2024,11,10,7.61
65.5,-147.5,2024,11,10,7.64
65.5,-146.875,2024,11,10,7.03
65.5,-146.25,2024,11,10,6.58
65.5,-145.625,2024,11,10,5.31
65.5,-145.0,2024,11,10,3.58
65.5,-144.375,2024,11,10,2.67
63.5,-149.375,2024,11,11,2.94
63.5,-148.75,2024,11,11,3.44
63.5,-148.125,2024,11,11,3.32
63.5,-147.5,2024,11,11,3.35
63.5,-146.875,2024,11,11,3.54
63.5,-146.25,2024,11,11,3.46
63.5,-145.625,2024,11,11,2.63
63.5,-145.0,2024,11,11,2.3
63.5,-144.375,2024,11,11,2.25
64.0,-149.375,2024,11,11,1.37
64.0,-148.75,2024,11,11,1.45
64.0,-148.125,2024,11,11,1.6
64.0,-147.5,2024,11,11,1.9
64.0,-146.875,2024,11,11,1.14
64.0,-146.25,2024,11,11,2.58
64.0,-145.625,2024,11,11,2.91
64.0,-145.0,2024,11,11,1.68
64.0,-144.375,2024,11,11,1.56
64.5,-149.375,2024,11,11,2.01
64.5,-148.75,2024,11,11,1.95
64.5,-148.125,2024,11,11,1.75
64.5,-147.5,2024,11,11,1.64
64.5,-146.875,2024,11,11,1.55
64.5,-146.25,2024,11,11,1.57
64.5,-145.625,2024,11,11,2.37
64.5,-145.0,2024,11,11,2.32
64.5,-144.375,2024,11,11,2.8
65.0,-149.375,2024,11,11,5.08
65.0,-148.75,2024,11,11,4.82
65.0,-148.125,2024,11,11,4.69
65.0,-147.5,2024,11,11,5.24
65.0,-146.875,2024,11,11,7.09
65.0,-146.25,2024,11,11,6.03
65.0,-145.625,2024,11,11,4.93
65.0,-145.0,2024,11,11,4.47
65.0,-144.375,2024,11,11,3.12
65.5,-149.375,2024,11,11,6.41
65.5,-148.75,2024,11,11,5.97
65.5,-148.125,2024,11,11,6.38
65.5,-147.5,2024,11,11,6.17
65.5,-146.875,2024,11,11,5.39
65.5,-146.25,2024,11,11,4.94
65.5,-145.625,2024,11,11,3.72
65.5,-145.0,2024,11,11,2.24
65.5,-144.375,2024,11,11,1.55
63.5,-149.375,2024,11,12,3.44
63.5,-148.75,2024,11,12,3.79
63.5,-148.125,2024,11,12,3.76
63.5,-147.5,2024,11,12,4.03
63.5,-146.875,2024,11,12,3.99
63.5,-146.25,2024,11,12,3.72
63.5,-145.625,2024,11,12,3.14
63.5,-145.0,2024,11,12,2.63
63.5,-144.375,2024,11,12,2.43
64.0,-149.375,2024,11,12,1.23
64.0,-148.75,2024,11,12,1.37
64.0,-148.125,2024,11,12,1.56
64.0,-147.5,2024,11,12,1.58
64.0,-146.875,2024,11,12,1.87
64.0,-146.25,2024,11,12,2.84
64.0,-145.625,2024,11,12,3.15
64.0,-145.0,2024,11,12,2.1
64.0,-144.375,2024,11,12,1.75
64.5,-149.375,2024,11,12,1.34
64.5,-148.75,2024,11,12,1.52
64.5,-148.125,2024,11,12,1.85
64.5,-147.5,2024,11,12,2.22
64.5,-146.875,2024,11,12,1.99
64.5,-146.25,2024,11,12,1.84
64.5,-145.625,2024,11,12,2.08
64.5,-145.0,2024,11,12,1.66
64.5,-144.375,2024,11,12,1.78
65.0,-149.375,2024,11,12,3.78
65.0,-148.75,2024,11,12,3.61
65.0,-148.125,2024,11,12,3.52
65.0,-147.5,2024,11,12,4.0
65.0,-146.875,2024,11,12,5.54
65.0,-146.25,2024,11,12,4.89
65.0,-145.625,2024,11,12,4.17
65.0,-145.0,2024,11,12,3.82
65.0,-144.375,2024,11,12,2.27
65.5,-149.375,2024,11,12,4.98
65.5,-148.75,2024,11,12,4.56
65.5,-148.125,2024,11,12,4.84
65.5,-147.5,2024,11,12,4.93
65.5,-146.875,2024,11,12,4.62
65.5,-146.25,2024,11,12,4.36
65.5,-145.625,2024,11,12,3.24
65.5,-145.0,2024,11,12,2.21
65.5,-144.375,2024,11,12,2.09
63.5,-149.375,2024,11,13,2.72
63.5,-148.75,2024,11,13,3.42
63.5,-148.125,2024,11,13,3.83
63.5,-147.5,2024,11,13,4.24
63.5,-146.875,2024,11,13,3.99
63.5,-146.25,2024,11,13,3.75
63.5,-145.625,2024,11,13,3.4
63.5,-145.0,2024,11,13,2.74
63.5,-144.375,2024,11,13,2.63
64.0,-149.375,2024,11,13,1.87
64.0,-148.75,2024,11,13,1.57
64.0,-148.125,2024,11,13,1.82
64.0,-147.5,2024,11,13,1.72
64.0,-146.875,2024,11,13,1.69
64.0,-146.25,2024,11,13,2.63
64.0,-145.625,2024,11,13,2.86
64.0,-145.0,2024,11,13,1.95
64.0,-144.375,2024,11,13,1.73
64.5,-149.375,2024,11,13,2.51
64.5,-148.75,2024,11,13,2.2
64.5,-148.125,2024,11,13,1.72
64.5,-147.5,2024,11,13,1.56
64.5,-146.875,2024,11,13,1.81
64.5,-146.25,2024,11,13,2.31
64.5,-145.625,2024,11,13,2.87
64.5,-145.0,2024,11,13,2.53
64.5,-144.375,2024,11,13,2.62
65.0,-149.375,2024,11,13,5.12
65.0,-148.75,2024,11,13,4.99
65.0,-148.125,2024,11,13,4.98
65.0,-147.5,2024,11,13,5.43
65.0,-146.875,2024,11,13,6.95
65.0,-146.25,2024,11,13,5.83
65.0,-145.625,2024,11,13,4.74
65.0,-145.0,2024,11,13,4.18
65.0,-144.375,2024,11,13,2.55
65.5,-149.375,2024,11,13,5.88
65.5,-148.75,2024,11,13,5.6
65.5,-148.125,2024,11,13,6.1
65.5,-147.5,2024,11,13,5.99
65.5,-146.875,2024,11,13,5.2
65.5,-146.25,2024,11,13,4.56
65.5,-145.625,2024,11,13,3.29
65.5,-145.0,2024,11,13,2.16
65.5,-144.375,2024,11,13,2.46
63.5,-149.375,2024,11,14,5.41
63.5,-148.75,2024,11,14,5.57
63.5,-148.125,2024,11,14,5.59
63.5,-147.5,2024,11,14,4.29
63.5,-146.875,2024,11,14,3.92
63.5,-146.25,2024,11,14,4.24
63.5,-145.625,2024,11,14,4.14
63.5,-145.0,2024,11,14,4.13
63.5,-144.375,2024,11,14,3.55
64.0,-149.375,2024,11,14,5.37
64.0,-148.75,2024,11,14,5.38
64.0,-148.125,2024,11,14,4.88
64.0,-147.5,2024,11,14,5.0
64.0,-146.875,2024,11,14,3.96
64.0,-146.25,2024,11,14,4.34
64.0,-145.625,2024,11,14,4.76
64.0,-145.0,2024,11,14,3.72
64.0,-144.375,2024,11,14,3.86
64.5,-149.375,2024,11,14,4.38
64.5,-148.75,2024,11,14,3.65
64.5,-148.125,2024,11,14,3.95
64.5,-147.5,2024,11,14,3.78
64.5,-146.875,2024,11,14,3.77
64.5,-146.25,2024,11,14,4.41
64.5,-145.625,2024,11,14,5.58
64.5,-145.0,2024,11,14,5.24
64.5,-144.375,2024,11,14,4.68
65.0,-149.375,2024,11,14,6.0
65.0,-148.75,2024,11,14,5.5
65.0,-148.125,2024,11,14,5.93
65.0,-147.5,2024,11,14,6.98
65.0,-146.875,2024,11,14,8.19
65.0,-146.25,2024,11,14,7.18
65.0,-145.625,2024,11,14,5.82
65.0,-145.0,2024,11,14,4.89
65.0,-144.375,2024,11,14,4.17
65.5,-149.375,2024,11,14,7.06
65.5,-148.75,2024,11,14,6.68
65.5,-148.125,2024,11,14,7.32
65.5,-147.5,2024,11,14,7.34
65.5,-146.875,2024,11,14,6.64
65.5,-146.25,2024,11,14,6.02
65.5,-145.625,2024,11,14,4.79
65.5,-145.0,2024,11,14,3.12
65.5,-144.375,2024,11,14,2.74
63.5,-149.375,2024,11,15,4.58
63.5,-148.75,2024,11,15,4.9
63.5,-148.125,2024,11,15,5.23
63.5,-147.5,2024,11,15,3.7
63.5,-146.875,2024,11,15,3.2
63.5,-146.25,2024,11,15,3.5
63.5,-145.625,2024,11,15,3.79
63.5,-145.0,2024,11,15,3.94
63.5,-144.375,2024,11,15,3.43
64.0,-149.375,2024,11,15,4.73
64.0,-148.75,2024,11,15,4.85
64.0,-148.125,2024,11,15,4.13
64.0,-147.5,2024,11,15,3.9
64.0,-146.875,2024,11,15,3.58
64.0,-146.25,2024,11,15,4.79
64.0,-145.625,2024,11,15,5.04
64.0,-145.0,2024,11,15,3.77
64.0,-144.375,2024,11,15,4.57
64.5,-149.375,2024,11,15,2.49
64.5,-148.75,2024,11,15,1.26
64.5,-148.125,2024,11,15,1.41
64.5,-147.5,2024,11,15,1.82
64.5,-146.875,2024,11,15,1.97
64.5,-146.25,2024,11,15,2.96
64.5,-145.625,2024,11,15,5.06
64.5,-145.0,2024,11,15,5.15
64.5,-144.375,2024,11,15,4.88
65.0,-149.375,2024,11,15,5.84
65.0,-148.75,2024,11,15,5.11
65.0,-148.125,2024,11,15,4.98
65.0,-147.5,2024,11,15,5.62
65.0,-146.875,2024,11,15,6.89
65.0,-146.25,2024,11,15,6.14
65.0,-145.625,2024,11,15,4.91
65.0,-145.0,2024,11,15,4.08
65.0,-144.375,2024,11,15,3.89
65.5,-149.375,2024,11,15,7.87
65.5,-148.75,2024,11,15,7.05
65.5,-148.125,2024,11,15,7.29
65.5,-147.5,2024,11,15,7.04
65.5,-146.875,2024,11,15,5.99
65.5,-146.25,2024,11,15,5.31
65.5,-145.625,2024,11,15,3.82
65.5,-145.0,2024,11,15,2.3
65.5,-144.375,2024,11,15,2.13
63.5,-149.375,2024,11,16,4.55
63.5,-148.75,2024,11,16,4.96
63.5,-148.125,2024,11,16,4.65
63.5,-147.5,2024,11,16,4.4
63.5,-146.875,2024,11,16,4.31
63.5,-146.25,2024,11,16,4.24
63.5,-145.625,2024,11,16,3.9
63.5,-145.0,2024,11,16,3.31
63.5,-144.375,2024,11,16,3.34
64.0,-149.375,2024,11,16,4.08
64.0,-148.75,2024,11,16,4.13
64.0,-148.125,2024,11,16,3.64
64.0,-147.5,2024,11,16,3.2
64.0,-146.875,2024,11,16,3.08
64.0,-146.25,2024,11,16,3.57
64.0,-145.625,2024,11,16,3.83
64.0,-145.0,2024,11,16,3.44
64.0,-144.375,2024,11,16,3.6
64.5,-149.375,2024,11,16,3.67
64.5,-148.75,2024,11,16,4.01
64.5,-148.125,2024,11,16,4.31
64.5,-147.5,2024,11,16,4.13
64.5,-146.875,2024,11,16,3.69
64.5,-146.25,2024,11,16,3.66
64.5,-145.625,2024,11,16,3.29
64.5,-145.0,2024,11,16,3.02
64.5,-144.375,2024,11,16,2.89
65.0,-149.375,2024,11,16,3.15
65.0,-148.75,2024,11,16,2.61
65.0,-148.125,2024,11,16,2.0
65.0,-147.5,2024,11,16,1.55
65.0,-146.875,2024,11,16,1.93
65.0,-146.25,2024,11,16,1.54
65.0,-145.625,2024,11,16,1.73
65.0,-145.0,2024,11,16,2.16
65.0,-144.375,2024,11,16,1.98
65.5,-149.375,2024,11,16,4.72
65.5,-148.75,2024,11,16,4.24
65.5,-148.125,2024,11,16,4.01
65.5,-147.5,2024,11,16,3.64
65.5,-146.875,2024,11,16,2.9
65.5,-146.25,2024,11,16,2.58
65.5,-145.625,2024,11,16,2.01
65.5,-145.0,2024,11,16,2.18
65.5,-144.375,2024,11,16,2.51
63.5,-149.375,2024,11,17,5.47
63.5,-148.75,2024,11,17,6.01
63.5,-148.125,2024,11,17,6.2
63.5,-147.5,2024,11,17,6.18
63.5,-146.875,2024,11,17,5.9
63.5,-146.25,2024,11,17,5.44
63.5,-145.625,2024,11,17,4.86
63.5,-145.0,2024,11,17,3.88
63.5,-144.375,2024,11,17,3.39
64.0,-149.375,2024,11,17,3.58
64.0,-148.75,2024,11,17,3.47
64.0,-148.125,2024,11,17,3.13
64.0,-147.5,2024,11,17,2.92
64.0,-146.875,2024,11,17,3.25
64.0,-146.25,2024,11,17,3.98
64.0,-145.625,2024,11,17,4.14
64.0,-145.0,2024,11,17,3.3
64.0,-144.375,2024,11,17,2.82
64.5,-149.375,2024,11,17,3.66
64.5,-148.75,2024,11,17,3.19
64.5,-148.125,2024,11,17,2.98
64.5,-147.5,2024,11,17,3.16
64.5,-146.875,2024,11,17,3.26
64.5,-146.25,2024,11,17,3.54
64.5,-145.625,2024,11,17,4.06
64.5,-145.0,2024,11,17,3.99
64.5,-144.375,2024,11,17,3.82
65.0,-149.375,2024,11,17,5.92
65.0,-148.75,2024,11,17,5.49
65.0,-148.125,2024,11,17,5.1
65.0,-147.5,2024,11,17,5.07
65.0,-146.875,2024,11,17,5.89
65.0,-146.25,2024,11,17,5.2
65.0,-145.625,2024,11,17,4.56
65.0,-145.0,2024,11,17,4.21
65.0,-144.375,2024,11,17,3.31
65.5,-149.375,2024,11,17,6.69
65.5,-148.75,2024,11,17,6.26
65.5,-148.125,2024,11,17,6.57
65.5,-147.5,2024,11,17,6.58
65.5,-146.875,2024,11,17,5.84
65.5,-146.25,2024,11,17,5.23
65.5,-145.625,2024,11,17,4.08
65.5,-145.0,2024,11,17,2.85
65.5,-144.375,2024,11,17,2.43
63.5,-149.375,2024,11,18,5.22
63.5,-148.75,2024,11,18,6.36
63.5,-148.125,2024,11,18,6.5
63.5,-147.5,2024,11,18,6.49
63.5,-146.875,2024,11,18,6.25
63.5,-146.25,2024,11,18,5.71
63.5,-145.625,2024,11,18,4.39
63.5,-145.0,2024,11,18,3.14
63.5,-144.375,2024,11,18,2.69
64.0,-149.375,2024,11,18,2.32
64.0,-148.75,2024,11,18,2.21
64.0,-148.125,2024,11,18,2.14
64.0,-147.5,2024,11,18,2.25
64.0,-146.875,2024,11,18,2.34
64.0,-146.25,2024,11,18,3.03
64.0,-145.625,2024,11,18,2.84
64.0,-145.0,2024,11,18,1.41
64.0,-144.375,2024,11,18,1.49
64.5,-149.375,2024,11,18,2.71
64.5,-148.75,2024,11,18,2.04
64.5,-148.125,2024,11,18,1.86
64.5,-147.5,2024,11,18,1.92
64.5,-146.875,2024,11,18,1.81
64.5,-146.25,2024,11,18,2.67
64.5,-145.625,2024,11,18,5.02
64.5,-145.0,2024,11,18,5.25
64.5,-144.375,2024,11,18,5.06
65.0,-149.375,2024,11,18,6.41
65.0,-148.75,2024,11,18,6.21
65.0,-148.125,2024,11,18,5.74
65.0,-147.5,2024,11,18,6.15
65.0,-146.875,2024,11,18,7.81
65.0,-146.25,2024,11,18,6.86
65.0,-145.625,2024,11,18,5.65
65.0,-145.0,2024,11,18,4.58
65.0,-144.375,2024,11,18,3.62
65.5,-149.375,2024,11,18,6.68
65.5,-148.75,2024,11,18,6.25
65.5,-148.125,2024,11,18,6.47
65.5,-147.5,2024,11,18,6.11
65.5,-146.875,2024,11,18,5.21
65.5,-146.25,2024,11,18,4.59
65.5,-145.625,2024,11,18,3.57
65.5,-145.0,2024,11,18,2.84
65.5,-144.375,2024,11,18,2.68
63.5,-149.375,2024,11,19,3.05
63.5,-148.75,2024,11,19,3.42
63.5,-148.125,2024,11,19,3.45
63.5,-147.5,2024,11,19,2.94
63.5,-146.875,2024,11,19,2.72
63.5,-146.25,2024,11,19,2.57
63.5,-145.625,2024,11,19,2.42
63.5,-145.0,2024,11,19,2.7
63.5,-144.375,2024,11,19,2.84
64.0,-149.375,2024,11,19,3.43
64.0,-148.75,2024,11,19,3.15
64.0,-148.125,2024,11,19,2.85
64.0,-147.5,2024,11,19,3.11
64.0,-146.875,2024,11,19,2.73
64.0,-146.25,2024,11,19,4.21
64.0,-145.625,2024,11,19,5.15
64.0,-145.0,2024,11,19,4.2
64.0,-144.375,2024,11,19,4.32
64.5,-149.375,2024,11,19,3.09
64.5,-148.75,2024,11,19,2.51
64.5,-148.125,2024,11,19,3.21
64.5,-147.5,2024,11,19,3.95
64.5,-146.875,2024,11,19,4.42
64.5,-146.25,2024,11,19,5.18
64.5,-145.625,2024,11,19,6.37
64.5,-145.0,2024,11,19,5.48
64.5,-144.375,2024,11,19,4.26
65.0,-149.375,2024,11,19,4.32
65.0,-148.75,2024,11,19,4.52
65.0,-148.125,2024,11,19,4.9
65.0,-147.5,2024,11,19,5.99
65.0,-146.875,2024,11,19,7.56
65.0,-146.25,2024,11,19,6.33
65.0,-145.625,2024,11,19,4.92
65.0,-145.0,2024,11,19,4.34
65.0,-144.375,2024,11,19,3.77
65.5,-149.375,2024,11,19,3.98
65.5,-148.75,2024,11,19,4.57
65.5,-148.125,2024,11,19,5.24
65.5,-147.5,2024,11,19,5.29
65.5,-146.875,2024,11,19,5.37
65.5,-146.25,2024,11,19,5.15
65.5,-145.625,2024,11,19,3.79
65.5,-145.0,2024,11,19,2.78
65.5,-144.375,2024,11,19,2.58
63.5,-149.375,2024,11,20,1.73
63.5,-148.75,2024,11,20,3.12
63.5,-148.125,2024,11,20,3.31
63.5,-147.5,2024,11,20,1.16
63.5,-146.875,2024,11,20,1.17
63.5,-146.25,2024,11,20,2.15
63.5,-145.625,2024,11,20,1.37
63.5,-145.0,2024,11,20,1.59
63.5,-144.375,2024,11,20,2.14
64.0,-149.375,2024,11,20,3.12
64.0,-148.75,2024,11,20,3.79
64.0,-148.125,2024,11,20,4.4
64.0,-147.5,2024,11,20,5.52
64.0,-146.875,2024,11,20,3.86
64.0,-146.25,2024,11,20,3.75
64.0,-145.625,2024,11,20,4.1
64.0,-145.0,2024,11,20,3.91
64.0,-144.375,2024,11,20,4.54
64.5,-149.375,2024,11,20,2.44
64.5,-148.75,2024,11,20,1.87
64.5,-148.125,2024,11,20,2.42
64.5,-147.5,2024,11,20,2.35
64.5,-146.875,2024,11,20,2.34
64.5,-146.25,2024,11,20,2.86
64.5,-145.625,2024,11,20,5.12
64.5,-145.0,2024,11,20,4.54
64.5,-144.375,2024,11,20,3.51
65.0,-149.375,2024,11,20,2.39
65.0,-148.75,2024,11,20,2.29
65.0,-148.125,2024,11,20,2.96
65.0,-147.5,2024,11,20,4.29
65.0,-146.875,2024,11,20,5.8
65.0,-146.25,2024,11,20,4.98
65.0,-145.625,2024,11,20,5.15
65.0,-145.0,2024,11,20,6.78
65.0,-144.375,2024,11,20,6.2
65.5,-149.375,2024,11,20,4.75
65.5,-148.75,2024,11,20,5.46
65.5,-148.125,2024,11,20,5.75
65.5,-147.5,2024,11,20,5.95
65.5,-146.875,2024,11,20,6.84
65.5,-146.25,2024,11,20,8.0
65.5,-145.625,2024,11,20,7.67
65.5,-145.0,2024,11,20,7.43
65.5,-144.375,2024,11,20,7.05
63.5,-149.375,2024,11,21,2.89
63.5,-148.75,2024,11,21,2.47
63.5,-148.125,2024,11,21,2.13
63.5,-147.5,2024,11,21,2.14
63.5,-146.875,2024,11,21,2.46
63.5,-146.25,2024,11,21,2.24
63.5,-145.625,2024,11,21,1.91
63.5,-145.0,2024,11,21,1.92
63.5,-144.375,2024,11,21,1.93
64.0,-149.375,2024,11,21,3.77
64.0,-148.75,2024,11,21,3.78
64.0,-148.125,2024,11,21,3.93
64.0,-147.5,2024,11,21,4.42
64.0,-146.875,2024,11,21,3.61
64.0,-146.25,2024,11,21,3.25
64.0,-145.625,2024,11,21,2.74
64.0,-145.0,2024,11,21,2.09
64.0,-144.375,2024,11,21,2.5
64.5,-149.375,2024,11,21,3.29
64.5,-148.75,2024,11,21,3.59
64.5,-148.125,2024,11,21,3.89
64.5,-147.5,2024,11,21,3.81
64.5,-146.875,2024,11,21,3.56
64.5,-146.25,2024,11,21,2.72
64.5,-145.625,2024,11,21,1.22
64.5,-145.0,2024,11,21,1.58
64.5,-144.375,2024,11,21,2.31
65.0,-149.375,2024,11,21,1.72
65.0,-148.75,2024,11,21,1.73
65.0,-148.125,2024,11,21,1.15
65.0,-147.5,2024,11,21,1.77
65.0,-146.875,2024,11,21,2.74
65.0,-146.25,2024,11,21,2.74
65.0,-145.625,2024,11,21,3.57
65.0,-145.0,2024,11,21,5.01
65.0,-144.375,2024,11,21,4.53
65.5,-149.375,2024,11,21,2.47
65.5,-148.75,2024,11,21,3.22
65.5,-148.125,2024,11,21,3.18
65.5,-147.5,2024,11,21,3.32
65.5,-146.875,2024,11,21,4.19
65.5,-146.25,2024,11,21,5.3
65.5,-145.625,2024,11,21,5.36
65.5,-145.0,2024,11,21,5.39
65.5,-144.375,2024,11,21,5.22
63.5,-149.375,2024,11,22,2.83
63.5,-148.75,2024,11,22,3.21
63.5,-148.125,2024,11,22,2.88
63.5,-147.5,2024,11,22,1.85
63.5,-146.875,2024,11,22,1.69
63.5,-146.25,2024,11,22,1.73
63.5,-145.625,2024,11,22,1.75
63.5,-145.0,2024,11,22,2.13
63.5,-144.375,2024,11,22,2.41
64.0,-149.375,2024,11,22,3.07
64.0,-148.75,2024,11,22,3.03
64.0,-148.125,2024,11,22,2.67
64.0,-147.5,2024,11,22,2.63
64.0,-146.875,2024,11,22,2.5
64.0,-146.25,2024,11,22,3.19
64.0,-145.625,2024,11,22,3.65
64.0,-145.0,2024,11,22,3.44
64.0,-144.375,2024,11,22,3.94
64.5,-149.375,2024,11,22,3.66
64.5,-148.75,2024,11,22,3.0
64.5,-148.125,2024,11,22,3.82
64.5,-147.5,2024,11,22,4.21
64.5,-146.875,2024,11,22,3.88
64.5,-146.25,2024,11,22,3.9
64.5,-145.625,2024,11,22,4.53
64.5,-145.0,2024,11,22,4.02
64.5,-144.375,2024,11,22,3.48
65.0,-149.375,2024,11,22,5.12
65.0,-148.75,2024,11,22,4.75
65.0,-148.125,2024,11,22,4.26
65.0,-147.5,2024,11,22,4.57
65.0,-146.875,2024,11,22,5.55
65.0,-146.25,2024,11,22,4.45
65.0,-145.625,2024,11,22,3.25
65.0,-145.0,2024,11,22,3.04
65.0,-144.375,2024,11,22,2.76
65.5,-149.375,2024,11,22,5.23
65.5,-148.75,2024,11,22,4.62
65.5,-148.125,2024,11,22,4.49
65.5,-147.5,2024,11,22,4.1
65.5,-146.875,2024,11,22,3.58
65.5,-146.25,2024,11,22,3.18
65.5,-145.625,2024,11,22,2.09
65.5,-145.0,2024,11,22,1.27
65.5,-144.375,2024,11,22,1.57
63.5,-149.375,2024,11,23,4.48
63.5,-148.75,2024,11,23,5.71
63.5,-148.125,2024,11,23,5.64
63.5,-147.5,2024,11,23,3.42
63.5,-146.875,2024,11,23,2.46
63.5,-146.25,2024,11,23,3.69
63.5,-145.625,2024,11,23,3.88
63.5,-145.0,2024,11,23,4.17
63.5,-144.375,2024,11,23,4.34
64.0,-149.375,2024,11,23,6.97
64.0,-148.75,2024,11,23,7.33
64.0,-148.125,2024,11,23,7.01
64.0,-147.5,2024,11,23,7.34
64.0,-146.875,2024,11,23,5.73
64.0,-146.25,2024,11,23,5.64
64.0,-145.625,2024,11,23,5.3
64.0,-145.0,2024,11,23,4.58
64.0,-144.375,2024,11,23,5.56
64.5,-149.375,2024,11,23,3.17
64.5,-148.75,2024,11,23,3.08
64.5,-148.125,2024,11,23,3.69
64.5,-147.5,2024,11,23,3.22
64.5,-146.875,2024,11,23,3.24
64.5,-146.25,2024,11,23,3.62
64.5,-145.625,2024,11,23,6.1
64.5,-145.0,2024,11,23,6.03
64.5,-144.375,2024,11,23,5.42
65.0,-149.375,2024,11,23,4.27
65.0,-148.75,2024,11,23,4.55
65.0,-148.125,2024,11,23,4.79
65.0,-147.5,2024,11,23,6.19
65.0,-146.875,2024,11,23,8.21
65.0,-146.25,2024,11,23,6.87
65.0,-145.625,2024,11,23,6.27
65.0,-145.0,2024,11,23,7.45
65.0,-144.375,2024,11,23,6.78
65.5,-149.375,2024,11,23,3.95
65.5,-148.75,2024,11,23,4.48
65.5,-148.125,2024,11,23,5.42
65.5,-147.5,2024,11,23,5.36
65.5,-146.875,2024,11,23,5.44
65.5,-146.25,2024,11,23,5.97
65.5,-145.625,2024,11,23,5.41
65.5,-145.0,2024,11,23,4.88
65.5,-144.375,2024,11,23,4.84
63.5,-149.375,2024,11,24,7.31
63.5,-148.75,2024,11,24,8.11
63.5,-148.125,2024,11,24,7.22
63.5,-147.5,2024,11,24,5.48
63.5,-146.875,2024,11,24,5.41
63.5,-146.25,2024,11,24,6.43
63.5,-145.625,2024,11,24,6.31
63.5,-145.0,2024,11,24,6.68
63.5,-144.375,2024,11,24,6.32
64.0,-149.375,2024,11,24,8.1
64.0,-148.75,2024,11,24,8.58
64.0,-148.125,2024,11,24,8.63
64.0,-147.5,2024,11,24,9.05
64.0,-146.875,2024,11,24,7.9
64.0,-146.25,2024,11,24,8.18
64.0,-145.625,2024,11,24,7.27
64.0,-145.0,2024,11,24,4.45
64.0,-144.375,2024,11,24,3.82
64.5,-149.375,2024,11,24,4.28
64.5,-148.75,2024,11,24,4.62
64.5,-148.125,2024,11,24,4.27
64.5,-147.5,2024,11,24,3.41
64.5,-146.875,2024,11,24,3.13
64.5,-146.25,2024,11,24,2.98
64.5,-145.625,2024,11,24,4.8
64.5,-145.0,2024,11,24,4.5
64.5,-144.375,2024,11,24,3.84
65.0,-149.375,2024,11,24,3.72
65.0,-148.75,2024,11,24,3.36
65.0,-148.125,2024,11,24,3.78
65.0,-147.5,2024,11,24,4.89
65.0,-146.875,2024,11,24,6.25
65.0,-146.25,2024,11,24,5.56
65.0,-145.625,2024,11,24,5.62
65.0,-145.0,2024,11,24,7.07
65.0,-144.375,2024,11,24,6.47
65.5,-149.375,2024,11,24,4.0
65.5,-148.75,2024,11,24,4.95
65.5,-148.125,2024,11,24,5.59
65.5,-147.5,2024,11,24,5.65
65.5,-146.875,2024,11,24,6.26
65.5,-146.25,2024,11,24,7.0
65.5,-145.625,2024,11,24,6.54
65.5,-145.0,2024,11,24,6.03
65.5,-144.375,2024,11,24,5.46
63.5,-149.375,2024,11,25,5.26
63.5,-148.75,2024,11,25,4.67
63.5,-148.125,2024,11,25,4.6
63.5,-147.5,2024,11,25,4.51
63.5,-146.875,2024,11,25,4.49
63.5,-146.25,2024,11,25,4.51
63.5,-145.625,2024,11,25,4.68
63.5,-145.0,2024,11,25,4.87
63.5,-144.375,2024,11,25,4.82
64.0,-149.375,2024,11,25,6.82
64.0,-148.75,2024,11,25,6.9
64.0,-148.125,2024,11,25,6.48
64.0,-147.5,2024,11,25,6.28
64.0,-146.875,2024,11,25,6.05
64.0,-146.25,2024,11,25,6.68
64.0,-145.625,2024,11,25,6.67
64.0,-145.0,2024,11,25,5.19
64.0,-144.375,2024,11,25,4.72
64.5,-149.375,2024,11,25,4.78
64.5,-148.75,2024,11,25,5.46
64.5,-148.125,2024,11,25,5.83
64.5,-147.5,2024,11,25,5.35
64.5,-146.875,2024,11,25,4.72
64.5,-146.25,2024,11,25,4.11
64.5,-145.625,2024,11,25,3.77
64.5,-145.0,2024,11,25,3.69
64.5,-144.375,2024,11,25,3.87
65.0,-149.375,2024,11,25,4.24
